time,lat,lon,elevation,horz_distance_ft,horz_distance_m,x_axis_distance_ft,x_axis_distance_m,y_axis_distance_ft,y_axis_distance_m,vert_speed_mph,horz_speed_mph,vert_speed_km/u,horz_speed_km/u,heading,dive_angle,user
429.2,56.1780591,9.1212503,4971.092519665155,47098.51625953826,14355.627755907244,16494.3914369666,5027.490510007541,-1864.1047835946083,-568.1791380411014,-11.02809448,119.01308699882956,-17.748,191.5330224895958,290.1477,-5.294073679719249,0
429.4,56.1780903,9.1210867,4973.27427819533,47133.745765851185,14366.365709431426,16461.049898433732,5017.3280090626795,-1852.7703692242503,-564.7244085408747,-11.09520256,119.37580353607652,-17.856,192.11675824872748,289.92628,-5.310014009564052,0
429.6,56.178119,9.1209248,4974.504593155955,47168.360197414724,14376.916188171994,16428.056264637504,5007.271549481549,-1842.348165821284,-561.5477209435776,-11.11757192,117.82460893505355,-17.892,189.620352198808,289.60218,-5.390296356700612,0
429.8,56.178149,9.1207596,4976.289370058836,47203.76013719819,14387.706089817993,16394.389716640348,4997.0099856519955,-1831.452355261892,-558.2266778852791,-11.58732848,119.6597473438499,-18.648,192.57372157176587,289.28908,-5.53102821298084,0
430.0,56.1781785,9.1205937,4977.66404197484,47239.23979865118,14398.520290628865,16360.58096693037,4986.705078740313,-1820.7392927482724,-554.9613364310935,-11.78865272,119.94705519603356,-18.971999999999998,193.0360988001985,289.19262,-5.613124781097252,0
430.2,56.1782037,9.1204305,4977.253936987965,47273.74379062423,14409.037107382252,16327.324936253252,4976.568640589889,-1811.595371838659,-552.1742693381384,-11.721544640000001,117.96454370963954,-18.864,189.84555541808186,288.73964,-5.674567203183256,0
430.4,56.1782289,9.120267,4977.18503935017,47308.306677009175,14419.571875152384,16294.007846254855,4966.4135915583465,-1802.4514787457883,-549.3872107230127,-12.4149948,118.17609459976299,-19.98,190.1860136182469,288.6667,-5.997212320206526,0
430.6,56.1782565,9.1201016,4978.9763779328405,47343.48403623573,14430.293934244637,16260.302289544372,4956.14013787295,-1792.431799173355,-546.3332123896107,-12.37025608,119.31004690095126,-19.908,192.01093318871193,288.01846,-5.9193675098563565,0
430.8,56.1782847,9.1199345,4981.58792648926,47379.056220987884,14441.136336157095,16226.250151423272,4945.761046173633,-1782.193545512855,-543.2125926744193,-12.45973352,119.74306707226864,-20.052000000000003,192.707811694285,287.9363,-5.940471466147386,0
431.0,56.1783104,9.1197676,4983.146325439385,47414.335439388335,14451.889441925552,16192.240383561933,4935.394868929463,-1772.868035826832,-540.3701773220673,-12.72816584,119.39478835859197,-20.484,192.1473113629228,287.68938,-6.085074699917064,0
431.2,56.178335,9.1195985,4983.520341187415,47449.943407745974,14462.742750680962,16157.783271709923,4924.892341236875,-1763.9448956474662,-537.6504041953012,-12.92949008,120.66889748051486,-20.808,194.19779150134536,287.66218,-6.1158226069646915,0
431.4,56.1783592,9.1194298,4983.415354310776,47485.435818681995,14473.560837534262,16123.407926874934,4914.414736131148,-1755.1675934232771,-534.9750824775547,-11.76628336,120.20443423796692,-18.936,193.45031027113916,287.20882,-5.590621558860123,0
431.6,56.1783835,9.1192618,4982.857611528625,47520.79924408746,14484.339609597848,16089.175134650897,4903.980581061216,-1746.3534446395934,-532.2885299278423,-10.289905599999999,119.16453694941606,-16.56,191.7767575906945,287.37324,-4.935271416615671,0
431.8,56.1784074,9.1190937,4981.876640400021,47556.14599629491,14495.113299670678,16054.922270298237,4893.540308006515,-1737.6853111684322,-529.6464828457683,-9.6188248,120.02124130156548,-15.48,193.15548977960734,287.35808,-4.582044552877917,0
