time,lat,lon,elevation,horz_distance_ft,horz_distance_m,x_axis_distance_ft,x_axis_distance_m,y_axis_distance_ft,y_axis_distance_m,vert_speed_mph,horz_speed_mph,vert_speed_km/u,horz_speed_km/u,heading,dive_angle
472.8,56.1755194,9.1083673,5278.98950129122,70241.86631607488,21409.720853139628,13605.170703153824,4146.856030337862,-2781.1996842697263,-847.7096637682989,-12.72816584,109.17832672450973,-20.484,175.7055079842405,254.18692,-6.649607077040348
473.0,56.1754952,9.1082155,5282.45406822034,70274.03739125788,21419.526596855405,13574.264373466372,4137.4357810490765,-2790.0850764214993,-850.4179312968627,-12.1913012,109.50377504526433,-19.62,176.22926635493891,254.10288,-6.352707013434471
473.2,56.1754711,9.1080636,5286.33202097623,70306.21806530873,21429.3352663061,13543.3375785409,4128.009293955751,-2798.933916553855,-853.1150577692315,-12.12419312,109.40360247335306,-19.512,176.06805420632105,254.32594,-6.323759627426409
473.4,56.1754477,9.1079121,5289.931102341045,70338.25118212668,21439.098960312214,13512.491821140982,4118.607507100271,-2807.526949901134,-855.7342143338174,-12.32551736,109.04790205110626,-19.836,175.49560979124237,254.60684,-6.448685556522281
473.6,56.1754246,9.10776,5293.500656146805,70370.37319940607,21448.88975117897,13481.523640465224,4109.168405630218,-2816.010558784008,-858.3200183203444,-12.280778640000001,109.33034711857307,-19.764000000000003,175.9501611252459,254.86024,-6.4090131287950305
473.8,56.1754019,9.1076083,5297.17191598931,70402.37842501391,21458.644943944244,13450.636671018321,4099.754057342769,-2824.347908690572,-860.861242572777,-12.549210960000002,108.84119162271301,-20.196,175.16294156013709,255.05774,-6.57706750409316
474.0,56.1753797,9.1074567,5300.53149604179,70434.31712058425,21468.379858354085,13419.769749687985,4090.3458197212312,-2832.502579510212,-863.3467862382531,-12.70579648,108.86215152410487,-20.448,175.19667325608668,255.28774,-6.6571314190692865
474.2,56.1753576,9.1073057,5304.4586613961055,70466.12830131219,21478.07590623996,13389.02495057066,4080.9748049502377,-2840.6204764284194,-865.8211212186143,-12.99659816,108.36460525256466,-20.916,174.39595004471866,255.21802,-6.839044288709399
474.4,56.1753356,9.1071551,5307.824803128376,70497.8513909509,21487.745103961843,13358.361535852775,4071.6285961442045,-2848.701663531363,-868.2842670483515,-12.25840928,107.93534234298006,-19.728,173.70511826656116,255.23978,-6.479420641597361
474.6,56.1753135,9.1070039,5312.2834645456805,70529.70202777565,21497.453178066025,13327.575927778846,4062.2451428032364,-2856.8194891549647,-870.758580298163,-12.59394968,108.6732241398004,-20.268,174.89262406402392,255.5244,-6.610419980483314
474.8,56.1752913,9.1068523,5316.35170601548,70561.64079197228,21507.18811339316,13296.708864208777,4052.8368618270615,-2864.9738893695176,-873.244041482918,-12.25840928,108.70296758476627,-19.728,174.94049150496866,255.37796,-6.434050102577303
