time,lat,lon,elevation,horz_distance,vert_speed_mph,horz_speed_mph,vert_speed_km,horz_speed_km,dive_angle
552.6,56.1837368,9.0329333,4103.435039353665,65462.48484485033,103.5701368,13.460798392112194,166.68,21.663057955884252,82.59489367355908
552.8,56.1837367,9.0329155,4072.9297900099555,65466.11139561198,104.66623544,12.774921952417174,168.444,20.559246678806108,83.04124580929476
553.0,56.183736,9.0328994,4042.0636482777954,65469.401376760696,105.85181152,11.608835790268905,170.352,18.68261266525643,83.74134757313486
553.2,56.1837348,9.0328851,4010.6758530023308,65472.347489912274,107.01501824,10.660425903308399,172.22400000000002,17.15629470485979,84.31118197058917
553.4,56.1837327,9.0328722,3978.2874015588905,65475.08526327208,108.78219768000001,9.838958994577892,175.068,15.834271691492475,84.83186469285629
553.6,56.1837307,9.0328612,3945.3444881731957,65477.442366207695,109.81118824,7.922986057747694,176.72400000000002,12.750811738865885,85.87320385663234
553.8,56.1837283,9.0328523,3912.5295275434055,65479.456391273176,109.85592696,7.668384963645458,176.796,12.34107094218326,86.0070014719272
554.0,56.1837261,9.0328448,3880.5216535277855,65481.18282201004,110.86254816,6.885839862341445,178.41600000000003,11.081686514245023,86.44583859647892
554.2,56.1837236,9.0328393,3848.4186351552103,65482.62836245331,111.66784512000001,6.039727200000001,179.71200000000002,9.72,86.90408614722745
554.4,56.1837195,9.0328385,3816.0465879112453,65484.13495729181,109.87829631999999,5.9944876525130155,176.832,9.647193996183555,86.8772841116394
554.6,56.1837145,9.032844,3783.4809711134753,65486.27779229243,107.2610812,8.349077068525489,172.62,13.436538840043594,85.5491381635753
554.8,56.1837093,9.0328508,3751.8405511660953,65488.62888713764,106.00839704,7.011893462675462,170.604,11.284550146106845,86.21570043650792
555.0,56.1837038,9.0328592,3721.066272950995,65491.26809657965,100.46079576,10.271263790037487,161.676,16.52999891107075,84.1622776077846
555.2,56.183698,9.0328669,3694.04855641567,65493.90439158475,89.63402552000001,9.522203290151223,144.252,15.324502732552206,83.9359700081497
555.4,56.1836937,9.0328726,3671.82414696694,65495.85784169437,77.3979856,8.384810783495094,124.56,13.494046687335864,83.81704860767556
555.6,56.1836885,9.0328809,3651.6108923738457,65498.40101806559,68.47261096,10.643020846273991,110.196,17.12828397709473,81.16494557809118
555.8,56.1836835,9.0328836,3635.17060366,65500.30857667526,57.601102,6.679792044024428,92.7,10.7500846508295,83.38516207058692
556.0,56.1836795,9.0328821,3621.0072178332857,65501.80141246604,49.212592,5.279785029307161,79.2,8.496991467572508,83.87643087685812
556.2,56.183676,9.0328786,3607.91338581234,65503.265373547205,43.687360080000005,5.136825330266801,70.308,8.266920103641985,83.29386818322172
556.4,56.1836735,9.0328707,3596.5223096969,65505.11588829979,38.162128159999995,7.152880504017103,61.416,11.511446824791399,79.38399760686626
556.6,56.1836728,9.0328609,3586.1876640276505,65507.12873971579,35.9028228,7.727019372564578,57.78,12.435433888690817,77.8540511048028
556.8,56.1836742,9.0328499,3576.5190288570852,65509.42737302079,33.464562560000005,8.430756274437641,53.856,13.567988797165189,75.85968105462976
557.0,56.1836766,9.0328378,3566.866797885995,65512.04375804226,32.74874304,9.654290284922915,52.704,15.537076172819647,73.5745461465243
557.2,56.1836801,9.032825,3557.8018372561105,65514.9480631196,31.809229920000003,10.069815307523342,51.192,16.20579896209996,72.43382855916619
557.4,56.183685,9.0328131,3548.4251968362005,65517.96164443789,31.04867168,10.14536176377828,49.968,16.32737921406862,71.90484917616834
557.6,56.1836916,9.032802,3539.7867453926656,65521.26722821202,32.05529288,11.170197647927909,51.588,17.976692910543917,70.7882625552642
557.8,56.1836994,9.0327886,3530.9514435554306,65525.21332698394,30.75787,15.184956913076777,49.5,24.437822488920737,63.72475142880672
558.0,56.183709,9.0327735,3521.6240157339453,65529.878326992955,30.62365384,16.916265559218644,49.284,27.224094034512884,61.08408468946358
558.2,56.1837202,9.0327585,3512.2342519544554,65534.98503295498,30.28811344,18.53178285176662,48.744,29.82401743561722,58.53961979101278
558.4,56.1837332,9.032744,3503.047900248455,65540.57781769335,29.751248800000003,19.872957553144367,47.88,31.98242917603352,56.25824398228785
558.6,56.1837471,9.0327288,3493.8254593036104,65546.52533074156,28.56567272,20.746806597726877,45.972,33.38875307644776,54.009675719281546
558.8,56.1837622,9.0327121,3485.16404198081,65553.00629739014,28.05117744,22.983534977670935,45.144,36.98841894431283,50.670764291895765
559.0,56.1837789,9.0326942,3478.0511810884504,65560.11376258936,27.64852896,22.656904308069794,44.496,36.46275776734393,50.66670192359835
559.2,56.1837951,9.032676,3470.5085301698455,65567.09733818866,26.59716904,23.247405137485224,42.804,37.41307685823234,48.84473490362356
559.4,56.1838113,9.0326565,3463.4120734769604,65574.22506461282,25.85898016,22.544863787050286,41.616,36.28244600354281,48.91681690162944
559.6,56.1838259,9.0326364,3456.20078738775,65580.94922288427,25.232638079999997,22.434694964951856,40.608,36.1051464475634,48.35925237882503
559.8,56.1838399,9.0326151,3449.1207348943403,65587.65640508139,24.89709768,21.96210960138187,40.068000000000005,35.34459392891649,48.58399241158888
560.0,56.1838526,9.0325919,3441.9619422434503,65594.27936094292,24.404971760000002,22.819170418656167,39.276,36.72389979291415,46.923287340628235
560.2,56.1838649,9.0325668,3435.003280826155,65601.08656035936,23.75626032,23.01885402821248,38.232,37.04525945380866,45.90318899743714
560.4,56.1838755,9.032541,3427.5196850256602,65607.61508485377,23.21939568,22.1456664,37.368,35.64,46.355859976106665
560.6,56.1838851,9.0325146,3420.528215209415,65614.03582463722,23.12991824,22.16317084971471,37.224000000000004,35.66817068479964,46.22275025110314
560.8,56.1838939,9.0324865,3413.7204724272906,65620.60141389002,21.96671152,22.759095192904542,35.352000000000004,36.62721807617936,43.98502689016722
561.0,56.1839022,9.0324579,3407.05380576065,65627.16971887459,21.40747752,22.366731445763364,34.452000000000005,35.9957697514583,43.74463964893036
561.2,56.1839103,9.0324293,3400.587270327605,65633.7046179385,20.490333760000002,22.359022967273596,32.976,35.98336415623198,42.502874882830376
561.4,56.1839183,9.0324006,3394.74409447461,65640.24127327661,20.33374824,22.618918593779124,32.724000000000004,36.40162567798312,41.954617617625544
561.6,56.1839261,9.0323723,3388.566272952325,65646.67243499837,19.125802800000002,21.49326521196093,30.780000000000005,34.59006192535654,41.66431743818839
561.8,56.1839343,9.0323449,3382.88713909408,65653.00751642729,19.2376496,22.221603328754615,30.96,35.762208656625226,40.88333979595661
562.0,56.1839431,9.0323167,3377.1325459182503,65659.59087049976,18.54419944,22.846345473562298,29.843999999999998,36.767633810186915,39.06596736068035
562.2,56.1839518,9.0322887,3371.341863503575,65666.12083888287,17.73890248,22.036987418696413,28.548,35.465098110677765,38.83268861066603
562.4,56.1839603,9.0322613,3365.784120721445,65672.50846681345,17.73890248,21.858390414567996,28.548,35.177674056139644,39.06062353467704
562.6,56.1839686,9.0322347,3360.0951443435156,65678.71816758391,17.850749280000002,20.999980594634746,28.728,33.796197182523365,40.36574950837693
562.8,56.1839772,9.0322094,3354.61942255876,65684.7544434039,17.91785736,20.511922494982812,28.836,33.010743705648316,41.13831096933914
563.0,56.1839862,9.032185,3349.005905498415,65690.71427404697,18.09681224,20.727707769483917,29.124,33.35801648779496,41.12334895786502
563.2,56.1839961,9.0321606,3343.7499999866254,65696.86159245516,17.40336208,21.4772068493964,28.008000000000003,34.56421849253936,39.01846422140934
563.4,56.1840064,9.0321362,3338.179133844915,65703.0959947846,17.58231696,21.457149061433586,28.296000000000003,34.531938607613675,39.33171644370313
563.6,56.1840168,9.0321123,3332.627952742575,65709.27188812687,17.42573144,21.209008248747104,28.044,34.13259462742322,39.40718668966535
563.8,56.1840276,9.0320895,3326.8700787268504,65715.36624547651,18.14155096,21.024342543083918,29.195999999999998,33.83540394320718,40.79035580678047
564.0,56.1840391,9.0320672,3320.9744094355356,65721.55400566831,18.14155096,21.607111255696005,29.195999999999998,34.773279396686185,40.01716224069081
564.2,56.1840513,9.0320454,3315.0787401442203,65727.84583312715,18.18628968,21.863929643063113,29.268000000000004,35.18658858144677,39.753487288648515
564.4,56.1840642,9.0320247,3309.2158792518553,65734.16971054817,18.58893816,21.91055688879519,29.916000000000004,35.261627869399334,40.31130647994333
564.6,56.1840776,9.032005,3303.1200787269454,65740.49975583027,19.28238832,21.810412784781178,31.031999999999996,35.10046153542714,41.479606873687956
564.8,56.1840917,9.0319865,3297.26377951437,65746.88221401151,18.6784156,22.241860384886316,30.06,35.79480923262478,40.02308875442526
565.0,56.1841061,9.03197,3291.151574789985,65753.12492406626,19.7968836,21.217500098916595,31.86,34.14626093732666,43.016237350761266
565.2,56.1841217,9.0319548,3285.3379264960454,65759.61068981545,19.9087304,22.204944950481334,32.04,35.7353995920012,41.87908359652564
565.4,56.184138,9.0319403,3279.5472440813705,65766.25765689803,20.31137888,22.31984654727196,32.688,35.92031581152928,42.302641634659885
565.6,56.184155,9.0319264,3273.612204711315,65773.08302190213,20.37848696,23.40785453854851,32.796,37.67129517285011,41.042285626173154
565.8,56.1841727,9.0319136,3267.5853018242,65780.05497104922,20.82587416,23.513900463832044,33.516000000000005,37.84195956871156,41.530782949708104
566.0,56.1841911,9.0319022,3261.5452755775054,65787.16652075366,20.9153516,24.008858079486405,33.66,38.638516741717716,41.06079864527705
566.2,56.1842101,9.0318916,3255.59711284787,65794.43551224904,20.9153516,24.570000364100657,33.66,39.54158782851292,40.40627753776226
566.4,56.1842296,9.0318812,3249.793307073615,65801.86738911379,20.82587416,25.04698148198567,33.516000000000005,40.30921462891581,39.74258853546107
566.6,56.1842494,9.0318714,3243.9140419817754,65809.37092916733,20.89298224,25.116976446760784,33.624,40.421860620213906,39.754602478847204
566.8,56.1842691,9.031863,3238.2644356825854,65816.76812207722,20.803504800000002,24.00866008139251,33.480000000000004,38.63819809463169,40.90893063591773
567.0,56.184289,9.031855,3232.6804461812953,65824.21816257446,20.78113544,25.31026607675866,33.443999999999996,40.732930167126455,39.387898011239145
567.2,56.1843095,9.0318467,3227.14566927843,65831.89545645574,20.60218056,25.50523978634881,33.156000000000006,41.04670997778019,38.9299832809648
567.4,56.1843296,9.0318379,3221.1876640291102,65839.45379612957,20.199532079999997,26.08517724318219,32.507999999999996,41.98002896616438,37.753062005217195
567.6,56.1843491,9.0318287,3215.1312335829402,65846.81970368094,21.362738800000002,24.8179455144311,34.38,39.94061692062355,40.721141948624
567.8,56.1843682,9.0318181,3208.7171915882154,65854.12358205153,20.22190144,25.555973208164538,32.544,41.12835751643871,38.35382387642381
568.0,56.1843885,9.0318084,3203.10367452787,65861.79807171962,20.40085632,26.01488285738474,32.832,41.86690110337759,38.10352214892325
568.2,56.1844092,9.0317992,3197.0472440817002,65869.58871532812,19.99820784,26.87728639035719,32.184,43.25480523595038,36.65131498862864
568.4,56.1844308,9.0317907,3191.31889762503,65877.66709802327,19.19291088,27.65685287333726,30.888,44.50939604173483,34.759326635423996
568.6,56.1844527,9.0317833,3185.8792650791206,65885.80809690205,18.87973984,27.697143198579052,30.384,44.5742370433864,34.28027318660038
568.8,56.1844748,9.0317764,3180.54461940985,65894.0028179867,18.54419944,27.670997779384713,29.843999999999998,44.53216006438493,33.82870271522997
569.0,56.1844963,9.0317697,3175.528215210395,65901.97461550344,19.05869472,26.915360166368416,30.672,43.31607904693129,35.3022082667284
569.2,56.1845181,9.0317634,3170.291994737975,65910.04104147169,18.1191816,27.616159501243366,29.16,44.443906398965424,33.26919845556136
569.4,56.1845403,9.0317581,3164.86220471175,65918.22239064507,18.2310284,27.86574079592244,29.340000000000003,44.84556861051045,33.19452692601253
569.6,56.184563,9.0317534,3159.6555117983853,65926.56992714369,17.895488,28.445814380583315,28.8,45.779106675425645,32.17432438371303
569.8,56.184586,9.0317493,3154.5078740031304,65935.01337443982,17.5599476,28.73783765377225,28.259999999999998,46.249072639351375,31.426568936433604
570.0,56.1846093,9.0317461,3149.4816272839903,65943.54992647626,17.7836412,29.16267991496432,28.62,46.93279007261341,31.37518103179618
570.2,56.184633,9.0317435,3144.3930446068453,65952.22385962807,17.58231696,29.4770962935892,28.296000000000003,47.43879425111899,30.814971134612033
570.4,56.1846567,9.0317413,3139.5702099611954,65960.89319813458,17.35862336,29.596252594724568,27.936,47.63055775445003,30.392229730368783
570.6,56.1846807,9.0317405,3134.23228345203,65969.66204990652,18.18628968,29.528097482535557,29.268000000000004,47.52087271925885,31.628823386642846
570.8,56.1847043,9.0317397,3128.979658780135,65978.28480509069,17.761271840000003,28.94607284864969,28.584000000000003,46.58419474456975,31.533223021157685
571.0,56.1847278,9.0317386,3124.0813648169005,65986.87241377681,17.336254,29.554022220720263,27.900000000000002,47.562594546555175,30.395690608445317
571.2,56.1847519,9.0317383,3119.130577415345,65995.67649365249,17.26914592,30.22113782076078,27.791999999999998,48.63621317495843,29.744773117631663
571.4,56.1847762,9.0317382,3114.130577415365,66004.55344594378,17.04545232,30.155523495258482,27.432000000000002,48.53061714011064,29.477366394754533
571.6,56.1848006,9.0317382,3109.183070853705,66013.46690546919,17.24677656,30.400486960617204,27.756,48.92484767477565,29.56706948720323
571.8,56.1848253,9.0317386,3104.1141732159304,66022.49032471297,16.95597488,30.671655604498877,27.288,49.361251361771615,28.934795702578242
572.0,56.1848499,9.0317395,3099.0059054994153,66031.47871569233,17.291515280000002,30.631005924590127,27.828000000000003,49.29583203476741,29.44517111543418
572.2,56.1848745,9.0317402,3093.933727021745,66040.46636788952,17.2244072,30.55864179212285,27.720000000000002,49.17937323716112,29.40782290888789
572.4,56.1848999,9.031741,3089.4094488065402,66049.74656449063,17.09019104,30.830050540004578,27.503999999999998,49.61616333413941,29.00115857218243
572.6,56.1849257,9.0317423,3084.81627295354,66059.17517246174,17.24677656,31.377283669536475,27.756,50.49684980273522,28.795749509861533
572.8,56.1849514,9.0317439,3080.4265091740303,66068.56918638498,17.09019104,31.35863553649552,27.503999999999998,50.466838537796285,28.590010293961015
573.0,56.1849774,9.0317457,3075.7283464443904,66078.07421151611,17.26914592,31.604549306241484,27.791999999999998,50.86259843932475,28.652778957655908
573.2,56.1850035,9.0317478,3071.0072178354853,66087.61828437976,17.64942504,31.691352133038098,28.404,51.002294066051576,29.114139010037906
573.4,56.1850297,9.0317507,3066.2204724286803,66097.20751125072,17.98496544,32.08101590876215,28.944,51.62939720740501,29.27546285566101
573.6,56.1850561,9.0317536,3061.2893700664954,66106.86966153531,18.02970416,32.21939611319024,29.016000000000002,51.85209858819603,29.23101089998267
573.8,56.1850826,9.0317564,3056.2893700665154,66116.56705466684,18.05207352,32.15498045920114,29.052000000000003,51.74843162840783,29.310216619318183
574.0,56.1851092,9.0317595,3051.3779527437,66126.30468803033,18.16392032,32.6926876276021,29.232,52.613787546611775,29.056366589779465
574.2,56.1851362,9.0317633,3046.3517060245604,66136.19827641046,18.70078496,33.172523980662994,30.096,53.3860094032135,29.41183450236363
574.4,56.1851634,9.0317675,3041.4041994629,66146.17136407518,18.76789304,33.34360023787441,30.204000000000004,53.661329987245,29.373568948769414
574.6,56.1851907,9.0317719,3036.33858266502,66156.18441327462,19.14817216,33.67142294719942,30.816000000000003,54.18890956644174,29.62590476683606
574.8,56.1852182,9.0317764,3031.1712598303952,66166.2720633573,19.21528024,33.726326430879546,30.924,54.27726817001755,29.671950300910808
575.0,56.1852461,9.0317808,3025.9711285968206,66176.50343477249,19.14817216,34.4046283645594,30.816000000000003,55.36888945969569,29.098476348651374
575.2,56.1852743,9.0317854,3020.8759842398854,66186.84759249979,19.48371256,34.677970023172335,31.356000000000005,55.80879027536791,29.32932310113829
575.4,56.1853025,9.0317897,3015.86614172022,66197.18639265126,19.30475768,34.48633527234789,31.068000000000005,55.50038399867157,29.239225720141366
575.6,56.1853307,9.0317939,3010.711942245175,66207.52348662747,19.506081920000003,34.5471717979941,31.392000000000003,55.598290908983884,29.450014321489995
575.8,56.1853591,9.0317979,3005.6430446074005,66217.93012313634,19.43897384,34.80592627201167,31.284,56.014715923585655,29.183187816575067
576.0,56.1853876,9.0318013,3000.534776890885,66228.36435221302,19.125802800000002,34.916192074508565,30.780000000000005,56.19217155440783,28.712303130758162
576.2,56.1854166,9.0318044,2995.016404187495,66238.97702609975,19.125802800000002,35.60062384962602,30.780000000000005,57.29365786891251,28.246125424082333
576.4,56.1854458,9.0318075,2989.6292650799055,66249.66263256257,19.43897384,35.64910375715423,31.284,57.37167872739999,28.603037151687854
576.6,56.185475,9.0318101,2984.1863516941003,66260.34270309305,19.506081920000003,35.71059371391073,31.392000000000003,57.470637233286354,28.644547986093908
576.8,56.1855043,9.0318124,2978.5728346337555,66271.05641265573,19.95346912,35.844692058997275,32.112,57.68644762853751,29.10313561437923
577.0,56.1855335,9.0318145,2973.074146969735,66281.73191636539,20.132424,35.7905356005155,32.4,57.59929124563948,29.358054796598033
577.2,56.1855628,9.0318163,2967.5688976259253,66292.44165474578,20.065315920000003,35.74280052037135,32.292,57.52246907079007,29.309010399464704
577.4,56.1855922,9.0318182,2961.9258530065254,66303.18861683768,19.95346912,36.19294012042738,32.112,58.246898629884164,28.868313871361593
577.6,56.1856217,9.0318202,2956.3812335839752,66313.97283637049,20.22190144,35.99332207009412,32.544,57.9256444763457,29.328309563084446
577.8,56.1856509,9.0318219,2951.0203411955454,66324.64538531372,19.75214488,35.489657612553934,31.788,57.11507499776219,29.098588492596566
578.0,56.1856796,9.0318233,2945.2395013005553,66335.1335394499,19.57319,36.138730914382165,31.5,58.15965735800031,28.4405310334116
578.2,56.1857085,9.0318244,2939.0583989383754,66345.69325425872,19.59555936,35.99986943571962,31.536,57.9361814413066,28.560472217596907
578.4,56.1857373,9.0318257,2933.093832009265,66356.21739325661,19.528451280000002,36.02811649367349,31.428,57.981640680477476,28.459182677519486
578.6,56.1857658,9.0318269,2927.509842507975,66366.63147750954,19.28238832,35.50651667216197,31.031999999999996,57.142207027730386,28.50488853357216
578.8,56.1857943,9.031828,2921.84383200931,66377.0451035137,19.43897384,35.552577485236114,31.284,57.21633473056449,28.66838007052656
579.0,56.1858227,9.0318291,2916.243438308545,66387.42220747616,19.41660448,35.641137159264694,31.248,57.35885772921215,28.58069666971035
579.2,56.1858512,9.0318301,2910.5807086497753,66397.83541511299,19.32712704,35.639894630628376,31.104000000000003,57.356858072945386,28.470495104199536
579.4,56.1858796,9.0318307,2905.0688976261754,66408.21081933916,19.013956,35.32128319049345,30.6,56.84410259648753,28.294220656011255
579.6,56.1859077,9.0318306,2899.56036744247,66418.4759320843,18.74552368,35.09823868680804,30.168000000000003,56.48514721588322,28.106109113723246
579.8,56.1859361,9.0318302,2894.1863516944604,66428.8509364082,18.387613920000003,35.47882045235187,29.592000000000002,57.0976342767369,27.396359562778606
580.0,56.1859646,9.0318293,2889.0124671800454,66439.26376560522,17.73890248,35.825086999910276,28.548,57.654896340206875,26.342454682499675
580.2,56.1859933,9.0318279,2883.5137795160254,66449.75192021704,18.07444288,35.805764683988315,29.088,57.62380008295183,26.784252609685286
580.4,56.1860221,9.0318264,2877.9855642929506,66460.27716373497,18.253397760000002,35.960428211292424,29.376,57.87270693513481,26.912203011759384
580.6,56.1860508,9.0318253,2872.8412073375903,66470.76383449479,18.02970416,35.32600749019053,29.016000000000002,56.85170562085187,27.038878417957715
580.8,56.1860794,9.0318243,2867.31627295441,66481.21356610584,18.29813648,36.12986818576293,29.448,58.14539417701112,26.860141907291492
581.0,56.1861087,9.0318237,2861.8930446079753,66491.91772381678,18.49946072,36.17242406271962,29.772,58.21388123119778,27.086311183351082
581.2,56.1861377,9.031823,2856.6338582562903,66502.51255166216,17.850749280000002,36.397175963663386,28.728,58.57558440169419,26.125329713529297
581.4,56.186167,9.0318223,2851.210629909855,66513.21696146594,18.05207352,36.62061683763947,29.052000000000003,58.93517767853085,26.24091762471004
581.6,56.1861966,9.0318219,2845.718503925625,66524.03032021383,17.40336208,37.17790323859435,28.008000000000003,59.83204332128396,25.084781390803194
581.8,56.1862275,9.0318225,2841.2893700673753,66535.31893127556,17.82837992,37.540291675903184,28.692,60.415251054679906,25.40366006716821
582.0,56.1862584,9.0318237,2836.8307086500704,66546.60952739645,17.24677656,37.14931143707974,27.756,59.78602927105964,24.903350221919823
582.2,56.1862889,9.0318257,2832.4146981514004,66557.75880138013,17.2244072,36.636784746982656,27.720000000000002,58.96119740982199,25.18008044102279
582.4,56.186319,9.0318285,2827.9724409335704,66568.76929104766,17.291515280000002,36.311728097257614,27.828000000000003,58.4380693726273,25.46362312521325
582.6,56.1863487,9.0318318,2823.64829395196,66579.63968080007,16.86649744,35.97244178084518,27.144000000000002,57.89204090373737,25.120600365147872
582.8,56.1863783,9.0318351,2819.6850393588,66590.47361014789,16.732281280000002,36.57297324169593,26.928,58.85850273325001,24.584283861610846
583.0,56.1864081,9.0318375,2815.718503925745,66601.37069687493,16.217786,36.43589035571037,26.1,58.63788918438316,23.99407105236338
583.2,56.186437,9.0318394,2811.68635169479,66611.93512777239,16.083569840000003,34.93507538928869,25.884,56.22256130771703,24.720613880761604
583.4,56.1864651,9.0318409,2807.8149606186903,66622.20476834443,16.15067792,34.432985167311145,25.992,55.41452531602161,25.12877037010311
583.6,56.1864926,9.0318417,2803.8517060255303,66632.2520001819,16.39674088,33.733261887219136,26.388,54.28842970652218,25.92301581819541
583.8,56.1865199,9.0318415,2799.65879263972,66642.22493230793,16.53095704,33.58144618652775,26.604,54.04410598760979,26.209390457662522
584.0,56.1865469,9.0318404,2795.456036734225,66652.09073468579,16.6651732,33.180389572908034,26.82,53.39866784855218,26.66853549392238
584.2,56.1865739,9.0318383,2791.1089238733502,66661.96326499968,17.04545232,33.0101576672685,27.432000000000002,53.12470611683419,27.310469516194118
584.4,56.1866005,9.0318355,2786.591207337935,66671.69712676753,17.26914592,32.690031960635714,27.791999999999998,52.609513664355426,27.84612625632632
584.6,56.1866263,9.0318319,2781.6469816161703,66681.15050636732,17.4481008,32.257827090427206,28.08,51.91394725890144,28.408738609936936
584.8,56.1866518,9.0318275,2776.6272965768203,66690.50882937456,17.895488,32.1363320564798,28.8,51.71841992946033,29.111752694130242
585.0,56.1866773,9.0318224,2771.6108923773654,66699.88188529717,17.98496544,31.90247196702768,28.944,51.342058548523354,29.412057561086602
585.2,56.1867025,9.0318169,2766.6666666556002,66709.15552442553,18.29813648,31.564244983036133,29.448,50.797734910131574,30.101336420424822
585.4,56.1867279,9.0318109,2761.4402887028655,66718.51445050974,18.342875199999998,31.894565779048357,29.52,51.32933477067475,29.9036266279916
585.6,56.1867534,9.0318044,2756.25328082887,66727.9233885906,18.29813648,31.929665900296378,29.448,51.38582294757962,29.8160020850579
585.8,56.1867791,9.031798,2750.83333332233,66737.40184268233,18.65604624,32.29952782118239,30.024,51.98105808849989,30.010516040128532
586.0,56.1868048,9.0317919,2745.626640408965,66746.87208398522,19.10343344,32.414213799576494,30.743999999999996,52.165627303809934,30.513124142226044
586.2,56.1868309,9.0317862,2740.6332020887753,66756.47701216624,19.10343344,32.28271449138623,30.743999999999996,51.953999653539675,30.61510514385669
586.4,56.1868571,9.0317812,2735.51837269247,66766.10207086257,19.19291088,32.35587000922258,30.888,52.071732062607644,30.675643604739246
586.6,56.1868833,9.0317768,2730.5085301728054,66775.71496337873,19.2376496,32.22353476645397,30.96,51.85875910586369,30.837462802782877
586.8,56.1869098,9.031773,2725.495406813245,66785.42646935357,19.19291088,32.862257221060496,30.888,52.88668339005577,30.286686921273564
587.0,56.1869364,9.0317701,2720.5643044510603,66795.16154632214,19.28238832,32.43196956163138,31.031999999999996,52.19420243666916,30.733548821808682
587.2,56.1869633,9.0317676,2715.3772965770654,66805.00146165382,19.05869472,33.66591652671113,30.672,54.18004784051044,29.514740809473334
587.4,56.1869908,9.0317648,2710.344488178135,66815.06355244448,18.902109199999998,33.98754653348336,30.419999999999998,54.6976612297089,29.08054042959984
587.6,56.1870181,9.0317628,2705.4265091755306,66825.044720928,19.506081920000003,33.15022925892428,31.392000000000003,53.350129521867146,30.473180687730505
587.8,56.1870451,9.0317612,2700.2854330600653,66834.91336285848,19.43897384,33.264464324870865,31.284,53.5339730638405,30.30101478199116
588.0,56.1870724,9.0317596,2695.2263779419754,66844.8915374511,18.902109199999998,33.754615621572746,30.419999999999998,54.32279521526851,29.248211834452615
588.2,56.1870998,9.0317583,2689.9376640312353,66854.90442056421,19.371865760000002,33.74370317898406,31.176000000000002,54.3052333389702,29.85962993291422
588.4,56.187127,9.0317572,2684.2322834538304,66864.84326625818,19.081064079999997,34.01096227440037,30.708,54.73534521677926,29.29359657279922
588.6,56.1871542,9.0317561,2678.5203411966354,66874.78211199466,18.6784156,33.87844556914788,30.06,54.52208022443751,28.86954158708958
588.8,56.1871814,9.031755,2672.9002624565005,66884.72095777135,18.70078496,33.94441111103947,30.096,54.628241487347914,28.85141630180646
589.0,56.1872085,9.0317535,2667.37532807332,66894.62546125239,18.409983280000002,33.75968514862988,29.628000000000004,54.33095382928594,28.604716630507095
589.2,56.1872356,9.0317511,2661.9258530077254,66904.53731512619,17.962596079999997,33.84592834329539,28.907999999999998,54.469748815282784,27.955634443184927
589.4,56.1872625,9.0317482,2656.41732282402,66914.38178434409,17.7836412,33.57381614284331,28.62,54.03182662098331,27.909623450925015
589.6,56.1872895,9.0317448,2650.908792640315,66924.2693309975,17.73890248,33.80225692305534,28.548,54.39946646797191,27.68979521799196
589.8,56.1873164,9.0317406,2645.370734897555,66934.13323477306,17.5599476,33.70617213493086,28.259999999999998,54.24483297052357,27.518219447783896
590.0,56.1873429,9.0317356,2639.9967191495452,66943.86727617262,17.694163760000002,33.29957056820113,28.476000000000003,53.590471093282986,27.984528938091838
590.2,56.1873689,9.0317295,2634.77034119681,66953.44617097575,17.82837992,32.590460966385976,28.692,52.44926966126411,28.680550734711666
590.4,56.1873945,9.0317221,2629.5669291233403,66962.91871706763,17.35862336,32.22325524938879,27.936,51.85830926669322,28.3112855727565
590.6,56.1874197,9.0317128,2624.7637795170604,66972.31734290496,16.46384896,32.45195920178248,26.496000000000002,52.22637264830863,26.90004267302211
590.8,56.1874453,9.031702,2619.9475065512,66981.92447456183,16.911236159999998,33.21413088551996,27.215999999999998,53.45296923464589,26.983277570454483
591.0,56.1874707,9.0316904,2614.86220471395,66991.49941217364,17.49283952,32.315016230925124,28.152,52.005984271043275,28.427672339371576
591.2,56.1874958,9.0316788,2610.2329396221053,67000.96818615308,17.2244072,31.68336167603127,27.720000000000002,50.98943467033146,28.530362019849385
591.4,56.1875206,9.0316667,2605.160761144435,67010.35709945616,18.409983280000002,31.241356021468228,29.628000000000004,50.27809542932191,30.51009921270668
591.6,56.1875451,9.0316545,2599.65879264052,67019.64573887037,19.17054152,30.898750894824985,30.852,49.726725852402545,31.81674518929216
591.8,56.1875691,9.0316418,2594.4127296484153,67028.78681811682,19.640298079999997,30.587807570373307,31.607999999999997,49.22631101352202,32.704343439730984
592.0,56.1875927,9.0316281,2589.0715222993554,67037.84849485535,19.17054152,29.98860295972597,30.852,48.26198454270193,32.58919118730849
592.2,56.1876163,9.0316137,2583.95013122326,67046.95509802054,18.387613920000003,31.04103969592136,29.592000000000002,49.95571751061134,30.641000205163895
592.4,56.1876401,9.0315994,2579.2257217744605,67056.12440583936,17.1125604,30.44569332016121,27.540000000000003,48.99760026776822,29.33896247552786
592.6,56.1876641,9.0315856,2574.6095800421954,67065.33141034516,17.0007136,31.31583371415159,27.36,50.39795567282467,28.496613101916438
592.8,56.1876886,9.0315716,2569.9967191498254,67074.72479994944,16.28489408,31.550473640338165,26.208000000000002,50.77557207949508,27.30068878916153
593.0,56.1877127,9.0315582,2566.1614173125704,67083.94213771858,14.719038880000001,30.81378325056094,23.688000000000002,49.58998366605902,25.5327382305888
593.2,56.1877368,9.0315459,2562.70341206324,67093.09561768912,13.91374192,30.483988456785674,22.392,49.0592303241704,24.533277597154925
